symbol,date,proba,close
sz002474,2026-09-24,0.09276509629205182,6.36
sz002872,2026-09-24,0.09265601248607806,5.94
sz002753,2026-09-24,0.09264742896216416,6.82
sz300397,2026-09-24,0.09256159919405944,12.12
sz002629,2026-09-24,0.09253642274612861,4.29
sz000936,2026-09-24,0.09232645303826198,5.45
sh688105,2026-09-24,0.09221247172687824,26.57
sh600501,2026-09-24,0.0921572748047496,14.74
sh688350,2026-09-24,0.09211397889342594,29.39
sh688813,2026-09-24,0.0920838748551648,150.07
sz301230,2026-09-24,0.09204033268346633,38.18
sh603353,2026-09-24,0.09196060346696658,44.17
sh603138,2026-09-24,0.0919331451834374,14.73
sh600098,2026-09-24,0.09186224593873812,6.25
sh600654,2026-09-24,0.09180232077526883,3.02
sh600365,2026-09-24,0.09159892776008831,2.9
sh600318,2026-09-24,0.09152829048440365,6.79
sh600397,2026-09-24,0.09149927534978133,17.7
sh600488,2026-09-24,0.09148064551787724,5.7
sz002161,2026-09-24,0.09136265222573665,6.54
sz002319,2026-09-24,0.09130867293833636,10.22
sz002400,2026-09-24,0.09121320728676985,6.46
sz002309,2026-09-24,0.09115689866447327,2.85
sz301209,2026-09-24,0.09112283386225363,60.9
sz300909,2026-09-24,0.09110211829181189,64.71
sz300095,2026-09-24,0.09103768772156666,9.04
sh600202,2026-09-24,0.09102850484362385,5.16
sh688223,2026-09-24,0.09098099240889129,3.75
sz300086,2026-09-24,0.09097151092753546,5.37
sh600028,2026-09-24,0.09091044046691528,5.32
bj920802,2026-09-24,0.09085963460688971,10.8
sz300549,2026-09-24,0.09083413838203926,14.95
sh603124,2026-09-24,0.09079068373525341,131.82
sh600279,2026-09-24,0.0905473999507485,4.27
sh603048,2026-09-24,0.09048405777261186,25.76
sz300006,2026-09-24,0.09037470176395548,5.45
sz002425,2026-09-24,0.0903181532474988,3.04
sz300590,2026-09-24,0.09031503043192753,11.62
sz300384,2026-09-24,0.09025417217243564,12.24
sh600876,2026-09-24,0.09016461277504689,7.62
sz002703,2026-09-24,0.09015545014537163,15.18
sh600512,2026-09-24,0.09011315185467111,2.05
sz301366,2026-09-24,0.09008218372704065,73.18
sz000595,2026-09-24,0.0900820331642184,5.49
sz300172,2026-09-24,0.0900744504508523,4.51
sz300591,2026-09-24,0.09006854879230762,6.47
sh603713,2026-09-24,0.08990622471521147,69.43
sh600967,2026-09-24,0.08986313689149344,12.97
sh600099,2026-09-24,0.08980775867523998,9.42
sz000782,2026-09-24,0.08978309261089924,8.21
sz002967,2026-09-24,0.08974684440576926,18.11
sz300168,2026-09-24,0.08968870708603612,4.69
sh605198,2026-09-24,0.08968741627893416,63.91
sh603839,2026-09-24,0.08965789814340684,6.9
sz300684,2026-09-24,0.08962982840896151,118.62
sh605168,2026-09-24,0.08962308008246826,53.07
sz002583,2026-09-24,0.08958108603111575,8.03
bj920639,2026-09-24,0.08943355501323882,5.96
sh603385,2026-09-24,0.08937016936319427,5.69
sh688530,2026-09-24,0.08928561557435584,61.71
sh688265,2026-09-24,0.08924365677858835,52.13
sz001209,2026-09-24,0.08921860375016574,19.0
sz300765,2026-09-24,0.08909761383520097,44.15
sz002080,2026-09-24,0.08898978082818922,57.2
sh603311,2026-09-24,0.0889845704948036,25.89
sh688600,2026-09-24,0.0889000951914202,36.34
sh600829,2026-09-24,0.08889711148173694,9.62
sz301558,2026-09-24,0.08888529535259732,6.73
sz002249,2026-09-24,0.08871270868649862,6.45
sz301516,2026-09-24,0.08867315509854719,19.35
sh688150,2026-09-24,0.08858784547799729,42.99
sz002354,2026-09-24,0.08845668570286738,7.48
sh688132,2026-09-24,0.08839372328249448,16.78
sz002390,2026-09-24,0.08839163560753398,2.91
sz301306,2026-09-24,0.08830037202963605,98.28
sz000639,2026-09-24,0.08828785085428736,1.53
sz002977,2026-09-24,0.08825691752093819,19.66
bj920418,2026-09-24,0.08816737090451082,17.97
sz000761,2026-09-24,0.08814726422770545,2.21
sz002065,2026-09-24,0.08813014313601351,6.56
sz300324,2026-09-24,0.08805244149019685,3.84
sh603256,2026-09-24,0.08804408467169278,152.0
sh688828,2026-09-24,0.08804074037508225,92.2
sh600592,2026-09-24,0.0880198636704546,14.84
sh688468,2026-09-24,0.08788140194223787,6.53
sz002723,2026-09-24,0.08785813553688493,7.38
sh603665,2026-09-24,0.08784774864386732,22.37
sz002121,2026-09-24,0.0878259130883696,4.19
sz300543,2026-09-24,0.08775934170462832,7.87
sh600679,2026-09-24,0.08775178568942166,10.63
sz000803,2026-09-24,0.08769575041044418,7.17
sz301678,2026-09-24,0.08768634494948652,55.72
sh688403,2026-09-24,0.08766948824855114,24.8
sz001207,2026-09-24,0.08765537940375248,18.55
bj920895,2026-09-24,0.08756766110812489,22.85
sz300901,2026-09-24,0.0875466422294993,17.75
sz301529,2026-09-24,0.08749161511470953,136.01
sz002047,2026-09-24,0.08746385604530404,3.19
sz300426,2026-09-24,0.0874596135755959,7.85
sz300405,2026-09-24,0.08735391204317704,5.8
sz300459,2026-09-24,0.08732875451397143,3.49
sh601106,2026-09-24,0.08726017732801156,2.92
sh600428,2026-09-24,0.08719697707207136,11.06
sz300566,2026-09-24,0.08715657867245082,26.14
sz300913,2026-09-24,0.08710632952163821,39.51
sz002099,2026-09-24,0.08710121278718612,5.82
sz300067,2026-09-24,0.08706517236067465,5.26
sz003042,2026-09-24,0.087059144010638,14.29
sz301009,2026-09-24,0.08705849427948384,9.29
sz301176,2026-09-24,0.08703978369514882,58.43
sz301557,2026-09-24,0.08703912470424206,86.9
sz002586,2026-09-24,0.08690487835537858,3.74
sh600613,2026-09-24,0.08681740652201422,8.25
sh688011,2026-09-24,0.08679636802503023,66.36
sz002330,2026-09-24,0.08676517628982043,4.05
sh688218,2026-09-24,0.08676429577814644,38.69
sz002793,2026-09-24,0.08669576631635088,4.66
sz002567,2026-09-24,0.08666951209898907,3.58
sh688168,2026-09-24,0.08664636452000865,44.78
sh601798,2026-09-24,0.08663890094979698,7.59
sz002548,2026-09-24,0.08660488684189026,3.82
sz000811,2026-09-24,0.08656163043618581,39.45
sz002196,2026-09-24,0.08644141960765479,10.13
sh601000,2026-09-24,0.0864110958462063,4.39
sh600560,2026-09-24,0.08637558954380264,11.39
sh600336,2026-09-24,0.08630635182046695,6.35
sz002337,2026-09-24,0.08623583535024372,4.79
bj920781,2026-09-24,0.08617172926583472,5.61
sz300382,2026-09-24,0.08615646909909543,15.69
sz300787,2026-09-24,0.0861425217603341,11.7
sz300244,2026-09-24,0.08609243937627638,20.79
sz002721,2026-09-24,0.0860640077216436,2.66
sh603888,2026-09-24,0.08599455899044742,17.58
sh600808,2026-09-24,0.08597532779404002,2.43
sh603177,2026-09-24,0.08580551411658019,11.11
sz002762,2026-09-24,0.08580503126571516,10.25
bj920810,2026-09-24,0.08580283203033666,8.6
sz000721,2026-09-24,0.08579961227961343,6.13
sh603041,2026-09-24,0.08575937231790566,11.71
sh603928,2026-09-24,0.08574379736540017,12.32
sz301353,2026-09-24,0.08569900965310397,20.53
sh603959,2026-09-24,0.08562913740737696,4.31
sz300717,2026-09-24,0.08559604927287882,19.32
sh600682,2026-09-24,0.08554170575849228,5.76
sz000564,2026-09-24,0.08552508694447385,1.48
sh600992,2026-09-24,0.08551548366778007,10.27
sh688055,2026-09-24,0.08551393667377065,3.71
sh600266,2026-09-24,0.08551029569184661,4.27
sz002937,2026-09-24,0.08537710227713266,30.25
sh600638,2026-09-24,0.08536663710070373,5.06
sh603266,2026-09-24,0.08534605390620913,18.06
sz002717,2026-09-24,0.08524955264832744,0.85
sh688001,2026-09-24,0.08511952201983279,67.57
sh603139,2026-09-24,0.08508027615899867,36.3
bj920003,2026-09-24,0.08507224108085064,16.5
bj920090,2026-09-24,0.08492281011178089,3.34
sh603066,2026-09-24,0.08491574313724626,9.35
sz301063,2026-09-24,0.08487004816191347,18.43
sz002827,2026-09-24,0.0846628932349558,76.59
sz301222,2026-09-24,0.08465037372396682,25.13
sz300845,2026-09-24,0.08460574597467468,14.2
sz003033,2026-09-24,0.08458291797481361,91.74
sh603108,2026-09-24,0.08455207577676645,9.98
sh603773,2026-09-24,0.08454709175971653,97.7
sh600776,2026-09-24,0.08453820549744427,12.91
sh600234,2026-09-24,0.08451258921703646,21.39
sh605088,2026-09-24,0.08448230896626754,24.6
sz300381,2026-09-24,0.084476793271999,5.68
sh688597,2026-09-24,0.08446539327673049,6.26
sz000720,2026-09-24,0.08446515345476244,3.62
sh688656,2026-09-24,0.08443929907597063,132.15
bj920167,2026-09-24,0.08432630438186584,13.44
sz002681,2026-09-24,0.08431684641900526,4.49
sz000430,2026-09-24,0.08429495912124163,6.84
sh601963,2026-09-24,0.08425209990417505,11.03
sh688007,2026-09-24,0.08420054632700938,11.23
sh603900,2026-09-24,0.08418106260310139,6.36
sz300451,2026-09-24,0.08401736746995078,3.45
sz000566,2026-09-24,0.0840013168412709,4.69
sh688373,2026-09-24,0.08399916813383168,5.86
sh600919,2026-09-24,0.08398703656153068,12.26
sh603439,2026-09-24,0.08392622341384012,13.48
sz002329,2026-09-24,0.08392615214402475,3.6
sz002886,2026-09-24,0.08384275433632368,25.51
sh688381,2026-09-24,0.08381833435879477,45.1
sh600500,2026-09-24,0.08381628755817801,5.55
sz301155,2026-09-24,0.08379426255811316,43.1
sz300315,2026-09-24,0.08375955099096372,3.96
sz301369,2026-09-24,0.08365663688437097,149.41
sz300016,2026-09-24,0.08364517637862535,9.84
sz002552,2026-09-24,0.08353628017893772,49.88
sz300808,2026-09-24,0.08346041097309466,20.84
sz002674,2026-09-24,0.08338289573321743,20.42
sz300843,2026-09-24,0.0832634730001471,122.91
sz300123,2026-09-24,0.08316398603213285,4.36
sz002027,2026-09-24,0.08309129453031763,4.66
sh688191,2026-09-24,0.0829493088683885,22.05
sz301182,2026-09-24,0.08288382627040729,68.91
sh688046,2026-09-24,0.08284873082314087,35.92
sz002757,2026-09-24,0.08282705235464859,19.4
sz000151,2026-09-24,0.0827859105069623,10.01
sh603077,2026-09-24,0.08275156790934544,2.22
sz301289,2026-09-24,0.08274699192173886,44.89
sh688312,2026-09-24,0.08265649769933252,57.79
sz002221,2026-09-24,0.08263448879258187,5.71
sz002069,2026-09-24,0.08263365968644443,3.67
sz300013,2026-09-24,0.08262915878591626,4.33
sz300993,2026-09-24,0.08260361415737509,9.94
sz300183,2026-09-24,0.08247836053709927,11.12
sz300393,2026-09-24,0.08247788540888672,5.98
sz002137,2026-09-24,0.08245287414397066,7.98
sh605580,2026-09-24,0.08243533821238441,21.89
sz002397,2026-09-24,0.08238195554248715,3.62
sz000159,2026-09-24,0.08236262227397921,5.46
sh688660,2026-09-24,0.08234393062478179,8.85
sh600996,2026-09-24,0.08225059325322427,6.82
sh688082,2026-09-24,0.08221686226611728,304.11
sz301382,2026-09-24,0.08221267471771092,38.95
sh603528,2026-09-24,0.08209945195461289,6.5
sh603162,2026-09-24,0.08197315833711437,13.43
sz002168,2026-09-24,0.08194823746842433,3.59
sz300825,2026-09-24,0.08192167112620277,11.93
sz002094,2026-09-24,0.08191288524255975,5.07
sz002612,2026-09-24,0.08183179023677803,17.14
sh603776,2026-09-24,0.08176570459694707,21.15
sz300072,2026-09-24,0.08173875196287278,3.41
bj920119,2026-09-24,0.08171679331833781,52.83
sz300500,2026-09-24,0.08162709176404863,9.65
sh600800,2026-09-24,0.08157450210935915,3.2
sz301595,2026-09-24,0.08156484877926572,49.53
sz002134,2026-09-24,0.08146953166524828,26.31
sh600025,2026-09-24,0.08146385734816704,9.75
sh603168,2026-09-24,0.08144104540283992,5.85
sz301500,2026-09-24,0.08123402565835784,25.24
sh605068,2026-09-24,0.0811249345500864,20.8
sh600179,2026-09-24,0.08110472568985072,4.45
sz000731,2026-09-24,0.08110062394664114,7.94
sz300242,2026-09-24,0.08106071830727363,3.83
sz002386,2026-09-24,0.08098929265469894,5.95
sz000937,2026-09-24,0.0809791398414587,4.42
sh600185,2026-09-24,0.08096671513120152,4.7
sz301321,2026-09-24,0.08093485849954586,51.28
bj920275,2026-09-24,0.08085341198561025,6.61
sz002650,2026-09-24,0.0808111204619118,6.54
sh600824,2026-09-24,0.08076498103603048,3.66
sz002963,2026-09-24,0.08072804244771223,23.51
sh603208,2026-09-24,0.08072781574414471,11.34
sz301057,2026-09-24,0.08065661601029994,24.48
sh688538,2026-09-24,0.08058903623276341,2.05
sh600751,2026-09-24,0.0805736459327953,2.87
sh603123,2026-09-24,0.08046601186624157,9.37
sh600081,2026-09-24,0.0804350444118214,10.7
sh688225,2026-09-24,0.08040903055522079,14.73
sz300767,2026-09-24,0.08032044282387343,21.16
sz000709,2026-09-24,0.08031813394777831,2.01
sz002476,2026-09-24,0.08024485961844265,5.02
sz300441,2026-09-24,0.08020409394427597,7.14
sz300570,2026-09-24,0.08013294986735925,219.11
sz000510,2026-09-24,0.08010515418753103,18.55
sz301265,2026-09-24,0.07993175770979433,21.82
sz002160,2026-09-24,0.07988648328380432,3.85
sh600391,2026-09-24,0.07986759857334358,40.98
sz000788,2026-09-24,0.07977345375547117,5.38
sz300101,2026-09-24,0.0796872288401606,14.51
sh688479,2026-09-24,0.07965095325256875,37.22
bj920571,2026-09-24,0.07964204192237126,9.53
sz301075,2026-09-24,0.07960218591872925,66.26
sh603801,2026-09-24,0.07959506294588262,6.2
sz300008,2026-09-24,0.07957032844244744,6.33
sz001322,2026-09-24,0.07940444212831144,6.51
sh688548,2026-09-24,0.07934614808943667,33.32
sz300143,2026-09-24,0.07931226651247816,7.81
sz001299,2026-09-24,0.0792659689922004,10.16
bj920510,2026-09-24,0.07914373038646215,21.01
sz301008,2026-09-24,0.07911436662469302,58.14
sz002226,2026-09-24,0.0790580664999457,4.99
sh603175,2026-09-24,0.07891043392307509,110.39
sh688531,2026-09-24,0.07889338781894495,138.5
sz300395,2026-09-24,0.07877992880575828,95.56
sh600719,2026-09-24,0.07869761490422947,7.39
sz301028,2026-09-24,0.07862648040112319,13.86
sz002167,2026-09-24,0.07860251842372813,16.19
sh688320,2026-09-24,0.07858293693129759,37.38
sz300043,2026-09-24,0.07854091242610434,4.35
sz001896,2026-09-24,0.07850769126816508,10.79
sz002796,2026-09-24,0.07845237848031675,29.16
sh600470,2026-09-24,0.07836124939605696,5.61
sz300025,2026-09-24,0.07835306127393733,5.85
sz000011,2026-09-24,0.07834984728960745,9.2
sz002587,2026-09-24,0.07832841311886397,5.25
sz002016,2026-09-24,0.0783273846864765,4.67
sh688800,2026-09-24,0.0782859660431662,61.65
sh603226,2026-09-24,0.07818804095849827,31.0
sh600155,2026-09-24,0.07817452721265934,5.94
sh688584,2026-09-24,0.07810724643799649,29.05
sz300488,2026-09-24,0.0780989695440414,37.51
sh603838,2026-09-24,0.07805904767275434,13.24
sz002858,2026-09-24,0.07800216750294604,11.66
bj920263,2026-09-24,0.07798471819689448,6.26
sz002038,2026-09-24,0.07793433421077892,5.65
sz002899,2026-09-24,0.07792953267614273,21.14
sz002004,2026-09-24,0.07791726493286588,4.3
sh688528,2026-09-24,0.0779129718196602,10.31
sz001282,2026-09-24,0.07788045475635323,16.74
sz002225,2026-09-24,0.07783486425286454,3.44
sh603258,2026-09-24,0.07782814944867546,13.92
bj920363,2026-09-24,0.07782223170727208,9.85
sh600084,2026-09-24,0.07781133679881026,4.38
sh601665,2026-09-24,0.07780276704804148,6.97
bj920942,2026-09-24,0.07778676635374332,17.37
sh600433,2026-09-24,0.07769962230068346,3.26
sz000672,2026-09-24,0.07764909219415067,15.56
sz000692,2026-09-24,0.07764222009811989,4.12
sh603255,2026-09-24,0.07761620198469661,32.57
sh600617,2026-09-24,0.07753836741951646,3.24
sh603170,2026-09-24,0.07749242714202746,12.32
sh603011,2026-09-24,0.07742536191709008,25.99
sh688418,2026-09-24,0.07738875907845515,32.0
bj920837,2026-09-24,0.07738748726260279,10.16
sh600410,2026-09-24,0.07738374634902097,15.5
sh603608,2026-09-24,0.07734297742320943,20.34
bj920478,2026-09-24,0.07729784911500526,11.37
sz300135,2026-09-24,0.07729136890282355,3.46
sz002620,2026-09-24,0.07728809990944503,5.72
sh600838,2026-09-24,0.0772230926295089,8.31
sh600738,2026-09-24,0.07719020096183096,4.2
sz300477,2026-09-24,0.07716539618540866,2.64
sz300725,2026-09-24,0.07706012167721496,52.08
sz300649,2026-09-24,0.07696397886638214,27.63
sh603681,2026-09-24,0.07687139577853488,19.86
sz301096,2026-09-24,0.07686160750297169,48.23
sh688690,2026-09-24,0.07682990434056819,46.99
sz000605,2026-09-24,0.0767642553030004,5.95
sh688141,2026-09-24,0.07668540126778423,112.4
sh603082,2026-09-24,0.07659534070171853,46.74
sh688119,2026-09-24,0.07656677132160707,3.84
sz002367,2026-09-24,0.07652620110832092,5.97
sz000717,2026-09-24,0.07649112045341695,2.13
sh601766,2026-09-24,0.07645722289465887,5.97
sz000679,2026-09-24,0.07643544836362097,6.48
sz300942,2026-09-24,0.07640822983618528,6.55
sz002527,2026-09-24,0.07638846089636096,10.75
sh603533,2026-09-24,0.07638399572215189,22.37
sh603938,2026-09-24,0.07632276675107612,48.03
sz300182,2026-09-24,0.07630694520325106,4.91
sz000410,2026-09-24,0.07629156938883372,5.23
sh603778,2026-09-24,0.07623211670231912,8.36
sz000415,2026-09-24,0.07621616233356951,4.11
sh688293,2026-09-24,0.07616416399587521,77.45
sz300870,2026-09-24,0.07609672674990701,202.1
sz001268,2026-09-24,0.07608224009361977,25.99
sz000532,2026-09-24,0.07604139088907232,12.87
sz301630,2026-09-24,0.07603369460248816,215.4
sz301052,2026-09-24,0.07602562930722014,24.31
sz001380,2026-09-24,0.07599709192800189,19.13
sz000932,2026-09-24,0.07599116587928183,3.45
sh601789,2026-09-24,0.07595312111894369,4.19
sh603798,2026-09-24,0.0759098944641874,13.82
sh600183,2026-09-24,0.07590652594754599,137.33
sz301187,2026-09-24,0.0758517026069469,15.72
sz002745,2026-09-24,0.07583797335400128,11.87
sz300257,2026-09-24,0.07573429706895415,18.65
sz300196,2026-09-24,0.07572489708920817,18.84
sz300256,2026-09-24,0.07570754601095309,2.63
sz000012,2026-09-24,0.07562490623459175,3.7
sz301628,2026-09-24,0.07550358546061092,113.5
sz300263,2026-09-24,0.07544502027252514,10.64
sh603159,2026-09-24,0.07538379270264665,23.03
sz300597,2026-09-24,0.0753499981257474,7.95
sz300247,2026-09-24,0.07530329578762131,3.75
sz301011,2026-09-24,0.07526766656248945,15.96
sz002668,2026-09-24,0.07526639836741475,8.93
sz002198,2026-09-24,0.07525443139100195,3.61
sh605399,2026-09-24,0.07525388053835334,11.59
sz002676,2026-09-24,0.07520247331366509,5.26
sz002036,2026-09-24,0.07516659271113214,6.16
sh688202,2026-09-24,0.07515499295156237,107.91
sh603119,2026-09-24,0.07515007945154678,56.42
sz003036,2026-09-24,0.07512195785186576,56.56
sz002356,2026-09-24,0.0749790648253455,2.67
sh600136,2026-09-24,0.0749725797689818,1.48
sz300685,2026-09-24,0.07491261750144024,20.81
sz300835,2026-09-24,0.0749083956664072,189.93
sz000739,2026-09-24,0.07490340048840188,25.3
sz000983,2026-09-24,0.07488860372083567,6.53
sh601778,2026-09-24,0.0748777232783917,3.42
sh688291,2026-09-24,0.07475513623910404,42.3
sz002655,2026-09-24,0.07475492591267198,37.43
sz300403,2026-09-24,0.07472500661085663,8.93
sz300489,2026-09-24,0.07471488262153102,271.15
sz301178,2026-09-24,0.07471075906198987,35.88
sz300878,2026-09-24,0.0746322821881058,30.9
sz300153,2026-09-24,0.07454032581132171,26.69
sh600736,2026-09-24,0.07443302997630885,6.56
sh688559,2026-09-24,0.07441866925762403,58.33
sh688248,2026-09-24,0.07432145535117915,47.47
sz002286,2026-09-24,0.07427602208430692,8.46
sz000931,2026-09-24,0.07427134123755413,4.52
sh601872,2026-09-24,0.07423851805955166,20.93
sz301683,2026-09-24,0.07414585339893581,102.79
sz000530,2026-09-24,0.07399829447232568,5.2
sh600525,2026-09-24,0.07398735732467339,4.88
sh688719,2026-09-24,0.07380530423306693,59.32
sz300420,2026-09-24,0.07378906151660601,7.92
sz002856,2026-09-24,0.07361275723600778,17.79
sz000034,2026-09-24,0.07357740061304971,24.15
sz300936,2026-09-24,0.07355022317720752,78.94
sz002515,2026-09-24,0.07354321838522941,7.4
sz002581,2026-09-24,0.0735381541279521,4.97
sz003040,2026-09-24,0.07352390806249351,14.5
sh601008,2026-09-24,0.07348134645047662,4.4
sh601880,2026-09-24,0.07347719922376225,1.45
sz000635,2026-09-24,0.07346663138447256,7.49
sz301060,2026-09-24,0.07339854506732273,11.86
sz300817,2026-09-24,0.07333379307857944,16.52
sh603093,2026-09-24,0.07330817232609065,13.4
sh600894,2026-09-24,0.07329301853378073,7.77
bj920807,2026-09-24,0.07317663024138545,9.51
sz300230,2026-09-24,0.07316967332390001,4.35
sz000058,2026-09-24,0.07310477894147092,7.04
sh688279,2026-09-24,0.07307621303675013,213.56
sz300607,2026-09-24,0.07304627158954231,32.22
sz000703,2026-09-24,0.07297937361325157,17.24
sz300100,2026-09-24,0.07297471086591333,21.14
sh688670,2026-09-24,0.07295952288683985,18.21
sh603203,2026-09-24,0.07291525907621124,47.1
sz002481,2026-09-24,0.07288316562281506,4.16
sz300271,2026-09-24,0.07286690345829734,5.69
bj920578,2026-09-24,0.07281383285686041,17.35
sh688478,2026-09-24,0.07278561319840246,50.64
sz002742,2026-09-24,0.07273939893668488,4.14
sz001260,2026-09-24,0.07273778299938757,19.24
sz300310,2026-09-24,0.07258499361111236,4.23
sh688138,2026-09-24,0.07255551985071766,40.15
sz000966,2026-09-24,0.07254159114994452,3.9
sz300759,2026-09-24,0.0725409773058876,43.5
sh600982,2026-09-24,0.07247048748831457,4.86
sh603083,2026-09-24,0.07239264552552589,209.63
sh688806,2026-09-24,0.07236909705088213,25.5
sz001217,2026-09-24,0.07236696954854817,11.03
sh603466,2026-09-24,0.07236456237787205,12.11
sh605388,2026-09-24,0.07233957648239947,6.05
sh600067,2026-09-24,0.0723066786186474,2.63
sz300718,2026-09-24,0.07227590855012181,54.38
sz300157,2026-09-24,0.0722718079272931,3.65
sz002048,2026-09-24,0.07224678552645454,18.36
sz002811,2026-09-24,0.07223232042219807,16.36
sz301107,2026-09-24,0.07201316606820932,25.29
sz300177,2026-09-24,0.07199798219764132,6.15
sh605122,2026-09-24,0.07188050594140945,12.39
sz300798,2026-09-24,0.0718662789852659,8.38
sz000875,2026-09-24,0.07185940594301013,4.62
sh603709,2026-09-24,0.07180764299353651,12.81
sh600707,2026-09-24,0.07175918799361465,9.49
sh688626,2026-09-24,0.07174036374434506,44.06
sz300165,2026-09-24,0.0717379271167531,5.07
sh601616,2026-09-24,0.0717264947076572,3.77
sh603015,2026-09-24,0.07171065654285805,10.54
sh688382,2026-09-24,0.07166903324397704,18.75
sz300478,2026-09-24,0.07166705664772484,34.77
sh688035,2026-09-24,0.07164347631820839,78.54
sh603823,2026-09-24,0.07164019664499473,45.42
sh600866,2026-09-24,0.07163665313786842,4.12
sh688339,2026-09-24,0.07152121327416969,18.1
sz000534,2026-09-24,0.0714790766886477,22.64
sz001389,2026-09-24,0.07147624199361965,181.16
sh688290,2026-09-24,0.07134942058968903,61.0
sz001232,2026-09-24,0.07134777911212131,199.48
sz300195,2026-09-24,0.07132369892580259,6.3
sz300449,2026-09-24,0.07132271387491926,6.73
sz301355,2026-09-24,0.07131967677730672,11.98
sh688280,2026-09-24,0.07131018648714349,4.88
sz301160,2026-09-24,0.07121084079364369,45.11
sh688573,2026-09-24,0.07118505864465097,15.9
sz003002,2026-09-24,0.07115097399565222,15.4
sz300834,2026-09-24,0.07114403165846363,40.66
sz000917,2026-09-24,0.07111899427840097,6.84
sh688388,2026-09-24,0.0710973001520944,30.0
sz002385,2026-09-24,0.07107238590749723,3.09
sh603558,2026-09-24,0.07104729671559182,13.31
sz002295,2026-09-24,0.07104051505080353,9.88
sz300141,2026-09-24,0.07096380149713254,9.93
sz002863,2026-09-24,0.07094052793537664,4.76
sh600714,2026-09-24,0.07085678404733056,18.51
sh688429,2026-09-24,0.0706048842044207,10.09
sh688090,2026-09-24,0.07060256533816205,83.31
sz001227,2026-09-24,0.0705741764390887,2.07
sh600567,2026-09-24,0.07048829510494088,1.32
sh688523,2026-09-24,0.07037842912333962,39.52
sh600226,2026-09-24,0.07036548714104991,5.78
sz300532,2026-09-24,0.07035572172237013,7.41
sz300333,2026-09-24,0.07031030650570654,11.6
sz300150,2026-09-24,0.07030913886825395,4.17
sh600339,2026-09-24,0.0702746791607977,3.23
sh600596,2026-09-24,0.0702513176161858,11.2
sh600805,2026-09-24,0.0701390403477176,4.56
sz000529,2026-09-24,0.07013642480116543,4.97
sz300772,2026-09-24,0.07011388727932054,9.47
sz301085,2026-09-24,0.0700926084320501,83.99
sz301071,2026-09-24,0.07007346360497758,69.04
sz000652,2026-09-24,0.07005077689607891,3.31
sz300149,2026-09-24,0.07004555450461089,9.65
sh601226,2026-09-24,0.07002840485539173,6.53
sz301201,2026-09-24,0.07000608775403368,30.15
sz002165,2026-09-24,0.06992738169558474,6.89
sz002607,2026-09-24,0.06992729965479914,1.88
sz002646,2026-09-24,0.06992396314741929,7.08
sh600778,2026-09-24,0.06977380802502597,5.75
sh688020,2026-09-24,0.06976814585889762,150.05
sz300802,2026-09-24,0.06976222465847108,26.26
sh688152,2026-09-24,0.06969481786408774,35.23
sh601288,2026-09-24,0.06969145821337705,6.87
sh600841,2026-09-24,0.06965046676084664,5.63
sz300160,2026-09-24,0.0696479132654901,4.46
sh601360,2026-09-24,0.06964773642497012,8.95
sh603826,2026-09-24,0.06958671096949809,17.02
sz000008,2026-09-24,0.06957991402918484,2.38
sh688079,2026-09-24,0.06948491211438201,17.51
sz300407,2026-09-24,0.06947502877516876,10.58
sz001259,2026-09-24,0.06946748006849261,45.88
sh600561,2026-09-24,0.06944838131991,5.88
sz300215,2026-09-24,0.06942783391133332,6.45
sz002244,2026-09-24,0.06942699482198468,8.32
sh688126,2026-09-24,0.06940081589375378,24.8
sz003010,2026-09-24,0.06937166875772387,28.45
sh603336,2026-09-24,0.06931235053816666,10.3
sz002105,2026-09-24,0.06926108362388333,6.06
sz001331,2026-09-24,0.06923991212697311,40.89
sh603261,2026-09-24,0.06918779039429225,53.0
sz002123,2026-09-24,0.06918208137347606,7.74
sh600785,2026-09-24,0.06915101726047877,10.54
sh600168,2026-09-24,0.06906116826407656,4.38
sz301171,2026-09-24,0.06893874756545265,33.51
sh600604,2026-09-24,0.06889186308484212,4.81
sh603960,2026-09-24,0.06882228566461408,17.88
sh600233,2026-09-24,0.06877114908453193,17.92
sh605089,2026-09-24,0.06873319828454402,21.26
sz301025,2026-09-24,0.06872240491189513,9.99
sz000767,2026-09-24,0.0687155455548329,3.29
sz002897,2026-09-24,0.06869061076843196,65.71
sz002370,2026-09-24,0.06868219616794903,5.12
bj920237,2026-09-24,0.06861123355413373,10.86
sz000889,2026-09-24,0.06860632145957243,3.7
sz300868,2026-09-24,0.06854111464923505,82.84
bj920682,2026-09-24,0.06849232483674686,5.77
sh603728,2026-09-24,0.0683774852483049,51.07
sz301220,2026-09-24,0.06826207088909979,31.24
sh600367,2026-09-24,0.06825543176150634,36.55
sh688135,2026-09-24,0.06819863265880831,39.55
sz000723,2026-09-24,0.06819409205887932,3.52
sz000050,2026-09-24,0.06817244442585571,6.36
sz002405,2026-09-24,0.06816396057643255,5.95
bj920089,2026-09-24,0.06816048301836661,10.09
bj920002,2026-09-24,0.06809517118744819,51.03
sh600478,2026-09-24,0.06804665878910067,4.41
sz002148,2026-09-24,0.0680347549359075,6.27
sz300063,2026-09-24,0.06798619203987652,8.5
sh603268,2026-09-24,0.06798235972932881,215.9
sh601118,2026-09-24,0.06792101753675632,6.48
